UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
486354.0,United International College,"Private, for-profit",901,Communication and Media Studies.,3,Bachelor's Degree,,,,,,,
486354.0,United International College,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,,,,,,,
486354.0,United International College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
486354.0,United International College,"Private, for-profit",5209,Hospitality Administration/Management.,3,Bachelor's Degree,,,,,,,
486938.0,Chamberlain University-Nevada,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,37758,70883,71315,74013,83188,81995,92768
486947.0,Chamberlain University-Michigan,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,37758,70883,71315,74013,83188,81995,92768
486956.0,Chamberlain University-New Jersey,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,37758,70883,71315,74013,83188,81995,92768
486965.0,Hussian College-Los Angeles,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,31891,,,,20200,,
486965.0,Hussian College-Los Angeles,"Private, for-profit",5207,Entrepreneurial and Small Business Operations.,3,Bachelor's Degree,,,,,,,
487375.0,Arizona College of Nursing-Las Vegas,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
488031.0,Abraham Lincoln University,"Private, for-profit",2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,,,,,,,
488031.0,Abraham Lincoln University,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,,,,
488031.0,Abraham Lincoln University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
488068.0,Huntington University of Health Sciences,"Private, for-profit",3019,Nutrition Sciences.,3,Bachelor's Degree,,,,,,,
488448.0,Seattle Film Institute,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,,,30789,,
488776.0,John Patrick University of Health and Applied Sciences,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
488776.0,John Patrick University of Health and Applied Sciences,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,31499,,,,106833,,
489344.0,Chamberlain University-North Carolina,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,37758,70883,71315,74013,83188,81995,92768
489353.0,Chamberlain University-California,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,37758,70883,71315,74013,83188,81995,92768
490054.0,HCI College,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
490063.0,Southern States University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
490124.0,Los Angeles Academy of Figurative Art,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,,,,,
490124.0,Los Angeles Academy of Figurative Art,"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,,,,,,
490133.0,Westcliff University,"Private, for-profit",1301,"Education, General.",3,Bachelor's Degree,,,,,,,
490133.0,Westcliff University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,31337,,,,,,
490878.0,Platt College-Anaheim,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,28366,31797,,37157,48221
490878.0,Platt College-Anaheim,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,19735,34920,33993,33201,,42313,51819
490878.0,Platt College-Anaheim,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,25429,29840,33077,36017,26939,38908,47969
490878.0,Platt College-Anaheim,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
492759.0,Chamberlain University-Louisiana,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,37758,70883,71315,74013,83188,81995,92768
493512.0,San Diego Global Knowledge University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
494162.0,Arizona College of Nursing-Dallas,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
494171.0,Arizona College of Nursing-Tempe,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
494269.0,National American University-Kings Bay,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,33776,39835,,,,,
494269.0,National American University-Kings Bay,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,46067,36958,36938,38724,45720,45613,50176
494269.0,National American University-Kings Bay,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,40958,42593,45109,47012,48827,53392,57947
494807.0,Ponce Health Sciences University-East,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
495420.0,Arizona College of Nursing-Tampa,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
495439.0,Arizona College of Nursing-Fort Lauderdale,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
495448.0,Arizona College of Nursing-Tucson,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
495457.0,Arizona College of Nursing-Phoenix,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
496283.0,Provo College-Idaho Falls Campus,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,45936,54996,,,63317,,
496326.0,Eagle Gate College-Boise Campus,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,51110,55617,,,66420,,
497116.0,Galen Health Institutes-Austin Campus,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,42696,67568,63749,72065,76234,82003,89101
497125.0,Galen Health Institutes-Nashville Campus,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,42696,67568,63749,72065,76234,82003,89101
497268.0,Arizona College of Nursing-Salt Lake City,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,47950,60906,,,85169,,
,Brooks Institute,"Private, for-profit",904,Journalism.,3,Bachelor's Degree,,,20596,,,29408,39298
,Brooks Institute,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,,,,,
,Brooks Institute,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,21576,28236,28337,,36042,35142
,Santa Fe University of Art and Design,"Private, for-profit",2313,Rhetoric and Composition/Writing Studies.,3,Bachelor's Degree,,12162,18498,,,,
,Santa Fe University of Art and Design,"Private, for-profit",3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,,,,,,,
,Santa Fe University of Art and Design,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,,,,,
,Santa Fe University of Art and Design,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,13702,,,,
,Santa Fe University of Art and Design,"Private, for-profit",5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,,20541,21660,29298,,25457,34089
,Santa Fe University of Art and Design,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,20822,20140,29383,,28127,36323
,Santa Fe University of Art and Design,"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,16503,16874,,,20041,12792
,Santa Fe University of Art and Design,"Private, for-profit",5009,Music.,3,Bachelor's Degree,,,16663,22700,,33357,29126
,Santa Fe University of Art and Design,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Everest College,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,29685,,,,
,Everest College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Midstate College,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,,,,,,,
,Midstate College,"Private, for-profit",2200,Non-Professional General Legal Studies (Undergraduate).,3,Bachelor's Degree,,,,,,,
,Midstate College,"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,,,,,,,
,Midstate College,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,39009,,,,
,Midstate College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,45098,54088,39369,40830,57580,48106,57632
,Midstate College,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,36992,,,,
,Globe University,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,,,58066,,68873,85348
,Globe University,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,,,,,,,
,Globe University,"Private, for-profit",1508,Mechanical Engineering Related Technologies/Technicians.,3,Bachelor's Degree,,,,,,,
,Globe University,"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,,,,42169,,46010,48797
,Globe University,"Private, for-profit",3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,,,,,
,Globe University,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,40834,,42920,47464
,Globe University,"Private, for-profit",4304,Security Science and Technology.,3,Bachelor's Degree,,,,,,,
,Globe University,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,36765,,45552,46934
,Globe University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,43132,,46783,54566
,Globe University,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,,,,57202,68132
,Minnesota School of Business,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,51912,50022,56192,,64780,73058
,Minnesota School of Business,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,,,55512,,,,
,Minnesota School of Business,"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,,,43426,43322,,47218,57920
,Minnesota School of Business,"Private, for-profit",3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,,,,,
,Minnesota School of Business,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,38289,40783,,40184,47501
,Minnesota School of Business,"Private, for-profit",4304,Security Science and Technology.,3,Bachelor's Degree,,,48432,,,63090,72946
,Minnesota School of Business,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,44430,44542,47400,,57616,62858
,Minnesota School of Business,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,57857,63997,65574,,74139,82993
,Minnesota School of Business,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,52505,44046,48351,,53613,59888
,Minnesota School of Business,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,53023,44595,48473,,55995,64575
,Mount Washington College,"Private, for-profit",907,"Radio, Television, and Digital Communication.",3,Bachelor's Degree,,,,,,,
,Mount Washington College,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,,,29685,33181,,40056,41709
,Mount Washington College,"Private, for-profit",4228,"Clinical, Counseling and Applied Psychology.",3,Bachelor's Degree,,,,,,,
,Mount Washington College,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,37208,39173,,44295,54963
,Mount Washington College,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
,Mount Washington College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,45435,42464,,50382,57986
,Mount Washington College,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
,Mount Washington College,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",1105,Computer Systems Analysis.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",1107,Computer Science.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",1402,"Aerospace, Aeronautical and Astronautical Engineering.",3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",1419,Mechanical Engineering.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",4303,Homeland Security.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",4901,Air Transportation.,3,Bachelor's Degree,,,39909,46665,,59597,77867
,Daniel Webster College,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",5212,Management Information Systems and Services.,3,Bachelor's Degree,,,,,,,
,Daniel Webster College,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,,,,,,,
,Brown Mackie College (the -),"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
,Brown Mackie College (the -),"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,29685,,,,
,ITT Technical Institute,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,,,,,
,ITT Technical Institute,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,,,,,,,
,ITT Technical Institute,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,44948,43478,47233,,53745,61456
,ITT Technical Institute,"Private, for-profit",1503,Electrical Engineering Technologies/Technicians.,3,Bachelor's Degree,,49117,47967,53032,,58319,65216
,ITT Technical Institute,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,32925,32807,,38487,41845
,ITT Technical Institute,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
,ITT Technical Institute,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,40819,40002,39777,,46801,52152
,ITT Technical Institute,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,35060,,,,
,ITT Technical Institute,"Private, for-profit",5220,Construction Management.,3,Bachelor's Degree,,,71575,67698,,78926,81401
,Sanford-Brown College,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,,55338,,,,
,Sanford-Brown College,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,,,,
,Sanford-Brown College,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,32925,29989,,41189,40646
,Sanford-Brown College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Fountainhead College of Technology,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,,,,,,,
,Fountainhead College of Technology,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,40978,,,,,
,Art Institute of Pittsburgh (The),"Private, for-profit",909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,,,,,,,
,Art Institute of Pittsburgh (The),"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,25194,34260,,34669,40850
,Art Institute of Pittsburgh (The),"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,45727,,38289,38315,,46648,50960
,Art Institute of Pittsburgh (The),"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,,34921,34942,36833,,41706,46211
,Art Institute of Pittsburgh (The),"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,48252,31749,32186,31006,34324,37955,43212
,Art Institute of Pittsburgh (The),"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,25711,23456,27298,,22649,38521
,Art Institute of Pittsburgh (The),"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,43925,23894,24659,25941,23724,31811,36683
,Art Institute of Pittsburgh (The),"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,26992,33138,35770,38669,40775,45055
,New England Institute of Art (The),"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,,27232,33138,39249,,43898,44934
,New England Institute of Art (The),"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,42728,,,,
,New England Institute of Art (The),"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,34908,41604,,47259,49160
,New England Institute of Art (The),"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,31547,34496,,42625,50782
,New England Institute of Art (The),"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,20305,29685,32124,,27258,41320
,New England Institute of Art (The),"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,,28960,36596,,36509,35857
,Westwood College - Denver North,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,,,,,
,Westwood College - Denver North,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,26353,36235,,39306,51340
,Westwood College - Denver North,"Private, for-profit",1109,Computer Systems Networking and Telecommunications.,3,Bachelor's Degree,,,,,,,
,Westwood College - Denver North,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,46478,54625,,58341,67735
,Westwood College - Denver North,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,28198,32006,,37395,40967
,Westwood College - Denver North,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,25967,28369,,29032,33698
,Westwood College - Denver North,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,47260,,,,
,Westwood College - Denver North,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,37748,40079,,42090,51526
,Westwood College - Denver North,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,,,,,
,Westwood College - Denver North,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,,,34704,,,,
,Westwood College - Denver North,"Private, for-profit",5220,Construction Management.,3,Bachelor's Degree,,,,,,68805,80750
,Art Institute of Portland (The),"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,44747,,,,
,Art Institute of Portland (The),"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,27460,,48200,,50308,60019
,Art Institute of Portland (The),"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,,,,,,,
,Art Institute of Portland (The),"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,33458,33216,34178,37114,42222,47606
,Art Institute of Portland (The),"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,30409,31618,,39911,41680
,Art Institute of Portland (The),"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,28557,23930,29706,,33771,38279
,Art Institute of Portland (The),"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,33647,40821,,,,
,Art Institute of Philadelphia (The) -,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,33487,26355,26187,29163,,29427,37792
,Art Institute of Philadelphia (The) -,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,,,,,
,Art Institute of Philadelphia (The) -,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,33993,,,,
,Art Institute of Philadelphia (The) -,"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,,33452,31314,30590,,41393,38590
,Art Institute of Philadelphia (The) -,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,26714,31133,36987,24203,40838,43246
,Art Institute of Philadelphia (The) -,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,28236,28263,,34591,38298
,Art Institute of Philadelphia (The) -,"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,18704,21964,21773,,29955,35250
,Art Institute of Philadelphia (The) -,"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,26637,37928,35460,,43336,43319
,Daymar College,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
,Anthem Institute,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,,,,,79852,100316,112964
,Anthem Institute,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,,,79717,87903,97539
,Anthem Institute,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,,66593,82467,89766
,Daymar College,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,,,,
,Daymar College,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,25194,28206,,36238,35130
,Daymar College,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
,Daymar College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Lincoln College of New England,"Private, for-profit",1203,Funeral Service and Mortuary Science.,3,Bachelor's Degree,,,,,,,
,Lincoln College of New England,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,36042,37134,,,
,Lincoln College of New England,"Private, for-profit",5106,Dental Support Services and Allied Professions.,3,Bachelor's Degree,,,,,,,
,Lincoln College of New England,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
,Lincoln College of New England,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,75007,75518,80732,,93361,106412
,Sanford-Brown College,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,23351,,,,
,Sanford-Brown College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Missouri College,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
,Duluth Business University,"Private, for-profit",4400,"Human Services, General.",3,Bachelor's Degree,,,,,,,
,Duluth Business University,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
,Duluth Business University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Art Institute of Fort Lauderdale (The),"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,28960,,,,
,Art Institute of Fort Lauderdale (The),"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,,,,,
,Art Institute of Fort Lauderdale (The),"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,,,25194,31645,,34364,
,Art Institute of Fort Lauderdale (The),"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,25682,33239,28441,23750,38839,38721
,Art Institute of Fort Lauderdale (The),"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,,,,14716,
,Art Institute of Fort Lauderdale (The),"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,14660,25967,22215,,32206,32750
,Art Institute of Fort Lauderdale (The),"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,29959,31314,31573,,35110,36732
,Art Institutes International Minnesota (The),"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,,,,,,,
,Art Institutes International Minnesota (The),"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,,,,,
,Art Institutes International Minnesota (The),"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,27665,34526,34297,,42291,51949
,Art Institutes International Minnesota (The),"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,,,,
,Art Institutes International Minnesota (The),"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,,28831,34908,35113,,31742,40112
,Art Institutes International Minnesota (The),"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,,,26353,,,26941,26268
,Art Institutes International Minnesota (The),"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,30115,28115,31939,,37029,40851
,Art Institutes International Minnesota (The),"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,29997,32727,34769,,40433,45111
,Art Institutes International Minnesota (The),"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,23919,22966,25148,,27919,34870
,Art Institutes International Minnesota (The),"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,22666,25194,26444,,30073,36080
,Art Institutes International Minnesota (The),"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,33433,31374,30089,,33540,36301
,Art Institutes International Minnesota (The),"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,34001,32234,30088,,34318,41708
,Art Institutes International Minnesota (The),"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,29133,34942,33434,,42953,44251
,South College-Asheville,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,,,,
,South College-Asheville,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,,,,,,,
,Hickey College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,31574,33993,35045,39124,45544,53194
,Madison Media Institute,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,19227,,,,
,Madison Media Institute,"Private, for-profit",5009,Music.,3,Bachelor's Degree,,,30047,34377,,34227,40109
,Bauder College,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,,,,
,Bauder College,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
,Westwood College - South Bay,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,48432,54242,,56955,56902
,Westwood College - South Bay,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,31585,31584,,38658,41167
